uid;numQ;numA;numC
45927;30;145;10
45930;2;0;2
45932;1;0;3
45933;0;7;3
45935;1;11;8
45936;0;2;6
45937;0;8;12
45940;0;1;6
45944;6;3;93
45946;0;2;128
45947;0;1;84
45948;1;0;1
45949;0;1;115
45950;1;1;1
45951;4;1;2
45953;0;1;20
45956;1;0;8
45958;15;1;3
45960;3;1;3
45961;2;0;42
45969;1;2;77
45970;0;1;68
45972;9;22;8
45973;0;1;390
45974;0;4;3
45978;4;47;133
45982;92;2;1
45983;8;14;168
45986;5;4;17
45987;3;1;23
45988;1;0;1
45989;2;0;2
45991;0;2;3
45995;1;19;24
45999;2;0;1
46000;1;0;4
46001;2;5;39
46002;0;5;6
46005;4;0;10
46009;0;28;5
46010;1;0;20
46011;1;0;4
46013;0;3;3
46016;1;1;20
46020;0;1;13
46023;0;1;17
46024;6;0;1
46025;2;2;131
46029;1;0;19
46031;2;20;194
46032;0;4;10
46034;3;53;125
46035;1;9;3
46038;0;5;2
46039;0;2;52
46040;0;5;92
46041;0;1;27
46044;1;0;18
46047;1;15;33
46048;1;0;2
46049;0;1;27
46050;1;7;1
46054;10;56;8
46056;0;9;6
46059;0;13;5
46060;4;4;10
46061;1;1;2
46062;1;78;21
46065;1;1;1
46070;0;8;27
46071;2;0;1
46072;0;112;6
46073;0;1;396
46074;0;2;4
46075;0;1;1
46076;3;1;33
46078;0;1;4
46079;1;1;6
46080;0;5;37
46081;7;1;11
46082;0;2;3
46083;0;5;224
46085;0;1;1
46090;6;6;10
46092;1;0;3
46096;6;3;28
46097;109;61;2
46102;1;0;5
46104;0;1;27
46108;1;2;1
46111;4;72;53
46113;4;7;5
46115;11;4;59
46116;0;2;2
46117;0;1;28
46118;5;4;3
46119;0;2;2
46120;15;14;60
46121;0;1;43
46122;5;143;621
46123;7;4;1
46124;5;2;293
46127;31;11;5
46128;1;4;1
46133;1;0;12
46136;1;0;22
46139;2;5;168
46140;2;2;3
46141;4;39;3
46147;0;2;56
46148;0;2;2
46149;1;0;1
46150;22;557;3
46151;0;10;15
46155;0;1;30
46156;2;3;36
46157;1;0;121
46158;0;3;38
46159;0;1;442
46160;0;3;1
46161;2;1;6
46162;0;7;2
46164;0;2;93
46165;26;20;6
46166;6;0;254
46167;0;1;67
46168;1;3;62
46170;62;40;2
46172;0;8;23
46174;3;0;1
46175;0;11;10
46176;1;1;1
46178;0;3;68
46179;1;21;10
46182;0;1;4
46184;0;2;38
46186;0;2;7
46187;1;0;16
46188;0;3;136
46189;1;0;9
46190;1;0;9
46192;0;1;5
46194;0;1;8
46198;0;1;24
46201;12;2;30
46203;0;1;42
46205;3;12;6
46207;0;1;112
46208;2;1;7
46209;4;1;1
46211;10;120;1
46213;0;8;7
46215;0;2;3
46216;1;0;5
46217;1;0;51
46220;1;0;5
46222;0;4;9
46224;0;1;14
46225;0;1;51
46226;0;1;18
46229;0;6;48
46231;0;1;40
46234;1;0;4
46235;0;1;65
46236;0;2;3
46237;0;5;2
46238;1;1;2
46240;2;4;6
46243;0;1;4
46244;0;3;449
46247;1;2;7
46248;4;3;3
46249;0;1;242
46251;7;4;9
46255;5;8;2
46256;29;5;13
46257;11;354;52
46258;2;2;202
46259;0;1;15
46261;0;10;7
46262;0;17;18
46263;2;1;78
46264;2;0;7
46265;0;1;2
46266;7;6;17
46267;3;0;9
46269;2;1;8
46270;1;1;4
46273;0;4;33
46274;0;1;1
46278;1;0;19
46280;4;2;5
46281;0;4;8
46282;1;0;19
46283;3;0;1
46285;0;1;24
46288;2;1;39
46294;5;5;1
46295;1;0;2
46297;1;0;5
46299;0;3;1
46301;0;1;4
46302;24;46;1
46304;0;3;1
46306;2;0;1
46308;1;0;5
46310;13;2;1
46312;0;1;2
46313;0;1;5
46314;4;1;3
46317;0;1;2
46318;2;4;4
46327;3;0;101
46331;1;1;6
46332;3;1;3
46334;1;1;41
46335;0;1;2
46341;1;1;9
46342;0;1;4
46343;2;2;298
46345;0;25;321
46347;1;1;11
46351;2;0;45
46356;1;0;5
46358;1;0;10
46363;5;2;3
46365;3;3;160
46366;1;30;7
46368;0;1;65
46369;0;1;23
46370;0;7;1
46371;5;52;8
46372;2;0;2
46373;0;4;33
46375;2;7;19
46378;6;0;13
46379;2;73;8
46380;9;4;19
46383;4;8;35
46384;0;38;1
46385;4;3;1
46386;1;0;1
46392;0;1;26
46394;9;4;17
46396;0;70;12
46398;0;16;5
46399;1;1;5
46401;2;7;1
46407;2;3;4
46409;1;2;605
46412;1;1;9
46413;0;1;4
46415;2;1;3
46416;2;1;47
46418;3;0;11
46420;3;6;12
46421;0;1;2
46424;1;0;1
46425;5;0;23
46427;0;12;28
46431;2;0;52
46436;1;0;19
46438;1;7;12
46439;0;1;7
46440;59;5;25
46445;1;1;2
46447;4;4;10
46451;5;6;10
46452;10;11;4
46453;3;2;16
46454;1;1;9
46455;2;0;62
46456;1;18;7
46457;1;0;7
46458;4;0;2
46459;16;2;2
46460;33;2;108
46461;0;1;9
46462;5;0;1
46464;0;3;63
46466;2;3;47
46467;2;1;2
46470;12;1;1
46471;1;3;13
46475;0;1;566
46477;1;0;4
46478;1;1;17
46479;1;1;67
46481;1;0;190
46484;0;88;541
46485;1;13;3
46486;0;21;54
46487;1;1;4
46488;1;0;5
46489;3;114;1
46494;1;3;1
46497;14;3;19
46499;7;14;19
46500;11;197;10
46501;1;1;17
46504;5;8;272
46505;1;0;36
46508;1;19;53
46511;10;3;21
46512;1;0;5
46513;0;28;10
46514;19;1;1
46516;5;14;3
46517;0;1;4
46521;10;6;6
46522;0;1;33
46523;0;1;1
46528;0;2;2
46529;3;0;2
46533;0;9;16
46534;0;1;3
46535;1;5;1
46536;1;0;3
46540;4;4;4
46542;3;0;15
46545;0;87;7
46547;1;0;7
46550;28;74;1
46553;8;0;117
46554;2;22;39
46555;2;10;3
46561;31;16;5
46562;1;0;36
46563;1;0;68
46564;0;1;1
46565;9;1;246
46566;0;1;12
46568;0;11;9
46570;7;64;16
46571;2;0;1
46572;0;3;1
46574;0;2;29
46575;0;2;21
46576;17;5;210
46579;0;1;1
46580;3;2;2
46581;3;1;1
46583;0;1;74
46584;0;1;2
46585;0;4;17
46587;12;5;3
46588;1;0;16
46589;0;1;20
46590;6;2;2
46593;3;34;247
46594;3;0;21
46595;0;3;21
46596;1;1;2
46597;0;2;7
46599;1;0;49
46602;7;2;3
46603;1;0;39
46605;2;7;20
46606;0;1;11
46607;2;0;1
46611;4;443;5
46617;1;0;48
46620;5;16;9
46623;0;2;27
46626;3;6;159
46627;1;0;21
46628;23;13;1
46629;38;1;5
46632;0;1;4
46634;4;15;4
46636;0;18;9
46640;13;1;12
46641;0;4;10
46645;1;0;271
46646;4;0;30
46649;1;0;83
46652;1;0;36
46654;2;4;4
46655;5;24;96
46659;0;1;60
46660;8;5;25
46662;0;1;74
46663;0;1;61
46666;1;1;52
46667;1;0;5
46668;0;4;1
46669;0;1;114
46670;0;52;23
46673;0;2;102
46675;0;1;13
46676;1;2;9
46677;0;2;51
46681;0;2;1
46682;13;3;6
46687;2;0;1
46688;0;1;139
46689;2;0;1
46690;0;2;70
46693;0;8;35
46696;6;0;12
46698;1;3;1
46699;1;0;10
46700;2;0;201
46701;1;2;7
46704;5;7;33
46705;1;20;61
46706;0;1;2
46707;6;28;2
46710;5;7;44
46712;10;53;1
46714;1;0;27
46715;1;0;49
46717;0;2;4
46719;0;7;4
46722;0;16;22
46723;2;21;7
46727;0;1;11
46729;6;154;34
46730;1;2;31
46731;0;26;252
46732;0;1;43
46733;0;2;3
46736;8;4;60
46738;0;2;53
46739;3;7;44
46741;0;1;4
46745;2;28;11
46747;1;0;9
46750;0;2;5
46752;0;1;79
46753;0;1;50
46754;1;0;18
46755;0;1;1
46760;0;1;14
46761;1;5;18
46763;9;4;1
46765;2;0;7
46767;4;40;41
46769;4;0;16
46770;3;0;74
46776;0;1;14
46777;0;2;1
46780;1;4;43
46782;1;0;77
46783;1;0;13
46787;4;20;1
46788;3;2;12
46793;0;1;1
46799;2;59;1
46800;2;2;54
46801;5;0;15
46802;19;4;4
46804;1;4;2
46805;70;7;6
46811;1;0;109
46813;4;18;97
46816;0;1;1
46817;3;0;8
46821;1;0;4
46822;1;0;6
46824;5;0;1
46825;2;0;23
46827;0;1;2
46830;4;40;4
46831;4;80;12
46833;4;1;3
46836;0;1;2
46838;1;0;7
46839;1;24;180
46842;13;1;12
46843;0;2;5
46845;0;1;6
46847;4;0;29
46848;5;1;23
46849;0;1;36
46850;0;4;6
46851;0;9;5
46852;2;0;4
46853;0;1;20
46855;1;0;2
46856;0;2;2
46857;1;0;23
46858;0;1;1
46860;0;1;92
46862;2;10;3
46864;0;5;2
46865;0;1;19
46867;23;0;23
46868;18;0;20
46870;4;8;17
46872;1;23;3
46874;18;24;12
46878;6;1;84
46879;8;24;25
46880;0;1;1
46884;1;0;9
46885;2;1;31
46886;5;3;12
46888;0;116;6
46890;0;2;8
46891;1;0;240
46893;1;1;4
46895;0;1;10
46896;0;1;30
46897;9;0;1
46899;5;0;3
46903;0;4;117
46904;0;1;3
46906;10;7;97
46907;3;2;7
46908;1;0;8
46909;7;15;17
46911;0;2;443
46913;0;1;8
46914;1;14;6
46915;2;49;3
46918;6;7;29
46919;0;7;8
46920;0;2;46
46921;1;0;3
46925;2;0;75
46926;0;37;7
46929;2;0;23
46930;0;1;2
46931;0;1;39
46933;18;7;8
46934;0;1;2
46936;0;1;11
46941;1;0;26
46942;0;1;3
46949;0;2;9
46951;6;2;1
46952;2;0;69
46960;0;1;2
46966;0;1;88
46967;0;5;6
46968;0;81;184
46969;1;0;11
46970;2;2;1
46972;1;49;1
46973;0;1;8
46974;5;20;4
46975;0;1;1
46978;11;3;57
46979;10;1;61
46980;1;0;1
46982;3;8;2
46984;1;0;7
46988;1;1;73
46990;4;1;77
46991;0;10;34
46996;1;0;11
47000;1;0;14
47001;0;2;22
47004;1;0;12
47005;18;4;10
47008;1;2;6
47010;3;6;5
47016;0;1;10
47017;0;18;4
47018;3;4;175
47019;0;2;8
47021;10;0;3
47022;2;1;135
47023;1;1;19
47024;2;3;120
47025;0;1;6
47026;0;4;11
47028;0;1;6
47029;0;6;3
47030;1;7;1
47032;1;2;1
47033;1;0;5
47034;0;1;19
47035;20;23;445
47036;5;3;8
47038;0;1;4
47040;3;2;6
47042;1;3;18
47043;3;71;2
47045;6;47;2
47049;2;1;117
47051;1;0;1
47054;1;1;105
47055;11;9;1
47058;0;2;20
47059;12;8;3
47061;1;1;223
47063;0;1;67
47066;0;13;4
47069;0;2;14
47070;0;3;1
47071;1;0;16
47072;0;1;6
47073;0;1;6
47077;0;1;16
47078;3;5;2
47080;0;1;32
47081;0;1;3
47082;1;0;26
47084;1;0;6
47085;0;1;10
47088;1;0;50
47091;0;5;1
47092;4;1;2
47093;1;27;12
47094;1;0;16
47096;0;2;2
47098;0;1;67
47099;0;2;4
47101;3;0;2
47103;0;1;220
47104;2;32;7
47105;0;1;128
47107;0;1;1
47110;0;2;6
47111;0;4;8
47114;6;14;363
47119;0;1;21
47121;3;2;276
47126;0;11;36
47130;3;1;2
47131;1;0;10
47132;6;111;21
47134;6;1;2
47137;0;1;231
47139;2;0;40
47143;1;2;64
47144;5;0;9
47146;0;1;236
47147;0;9;38
47148;2;0;3
47149;1;0;73
47153;1;0;1
47154;4;1;31
47155;0;2;10
47158;1;35;2
47161;1;0;5
47164;18;114;4
47165;23;444;9
47167;2;0;3
47168;1;1;13
47172;1;2;2
47174;2;2;9
47175;9;10;25
47177;7;9;351
47178;1;18;8
47179;4;2;18
47180;1;0;18
47185;0;3;1
47186;2;0;35
47191;2;0;83
47192;8;0;1
47194;1;0;1
47196;1;0;10
47198;1;1;36
47201;6;5;6
47202;0;1;11
47208;1;2;2
47212;2;0;2
47215;1;1;109
47216;11;8;6
47217;1;0;130
47219;1;0;17
47221;0;3;24
47222;0;26;5
47223;3;121;29
47228;11;29;21
47229;1;0;1
47231;0;1;65
47236;0;3;3
47242;1;0;145
47243;0;1;79
47245;0;20;386
47246;9;7;9
47247;1;1;2
47250;6;0;10
47251;1;2;10
47257;0;31;56
47258;0;14;57
47261;3;17;16
47267;9;38;63
47269;6;2;21
47271;0;1;7
47272;2;12;1
47273;1;0;1
47274;6;1;18
47276;5;3;1
47277;0;4;1
47279;0;1;9
47280;0;1;95
47281;2;42;49
47282;9;3;3
47283;1;0;25
47284;1;1;3
47285;1;0;4
47286;2;0;18
47287;0;1;11
47288;0;1;6
47291;3;1;5
47293;3;4;1
47294;2;0;12
47299;1;0;11
47300;0;55;46
47301;1;0;15
47302;3;0;21
47308;9;2;2
47309;2;1;2
47311;1;1;6
47316;9;4;13
47317;2;0;12
47326;0;1;126
47327;0;1;59
47328;0;30;9
47333;0;5;1
47334;2;0;3
47342;1;2;2
47343;0;1;3
47348;0;1;1
47351;10;0;1
47352;3;0;1
47354;29;16;15
47356;2;13;22
47363;1;0;32
47365;2;4;53
47369;4;0;21
47378;2;2;11
47379;6;224;9
47380;0;6;18
47382;1;1;11
47383;0;1;1
47384;0;23;14
47385;2;4;9
47386;5;2;248
47390;0;1;10
47391;10;1;12
47393;0;1;4
47394;0;1;3
47396;1;7;159
47398;0;1;9
47399;3;7;26
47401;1;0;2
47404;1;0;3
47405;0;3;8
47406;4;1;14
47407;3;0;3
47412;2;0;2
47416;2;1;33
47419;7;7;21
47420;5;2;29
47421;0;1;2
47424;0;11;3
47426;0;1;37
47428;2;2;9
47431;1;0;17
47432;4;0;4
47433;0;1;10
47439;3;0;7
47440;4;4;5
47442;0;1;8
47446;1;0;5
47447;1;0;2
47448;16;49;5
47449;1;2;573
47451;0;2;3
47453;1;0;57
47457;0;1;2
47458;0;7;2
47460;0;1;1
47461;0;18;1
47462;4;24;27
47465;0;14;51
47467;0;5;42
47471;0;1;117
47474;1;0;68
47480;2;42;85
47484;0;4;23
47485;0;8;42
47487;21;3;17
47490;7;1;20
47492;0;2;9
47493;7;0;52
47494;0;1;55
47495;1;0;15
47496;2;1;1
47500;1;0;1
47505;0;1;6
47507;1;2;166
47508;1;6;52
47512;1;4;333
47514;12;16;6
47516;4;3;4
47519;2;26;5
47521;7;3;3
47522;0;2;5
47523;0;7;281
47524;1;1;14
47525;0;1;2
47528;0;1;1
47529;0;1;12
47532;23;8;19
47534;2;0;1
47535;0;4;21
47536;1;83;11
47537;1;0;146
47539;3;29;176
47542;1;5;4
47543;0;1;1
47547;1;1;7
47548;0;1;20
47551;2;0;9
47558;0;2;10
47561;1;3;2
47566;2;11;93
47567;1;11;59
47571;0;3;15
47572;0;1;11
47577;6;5;85
47579;1;7;4
47580;3;2;3
47582;10;0;5
47584;1;0;1
47586;10;25;1
47587;0;7;2
47588;0;15;72
47591;0;1;17
47592;7;1;49
47593;1;0;11
47594;0;2;1
47600;0;1;2
47601;2;0;62
47605;0;2;23
47606;5;2;4
47607;5;1;23
47608;1;1;4
47609;0;1;3
47611;0;8;40
47613;1;50;17
47615;1;0;94
47618;0;1;138
47619;4;18;5
47624;4;0;14
47625;1;0;86
47626;1;1;17
47627;3;20;10
47632;1;4;1
47633;1;1;6
47636;0;1;1
47637;5;9;23
47639;13;0;3
47641;1;310;106
47644;4;1;5
47645;12;1;18
47649;2;0;15
47650;0;1;100
47651;4;1;1
47652;7;12;6
47655;2;4;1
47657;0;1;5
47661;0;9;1
47665;0;1;4
47668;2;7;24
47669;1;0;27
47678;2;0;63
47686;0;1;58
47687;1;1;135
47689;2;0;24
47694;0;2;1
47695;1;9;5
47701;1;9;173
47706;0;2;7
47707;0;1;7
47708;1;1;2
47709;2;1;37
47710;0;1;15
47712;7;1;2
47713;1;0;8
47715;2;1;4
47716;0;2;3
47717;1;1;15
47720;0;4;74
47723;6;14;73
47725;3;0;12
47727;0;1;17
47730;2;0;1
47735;2;0;1
47737;1;1;1
47738;6;10;1
47744;0;2;506
47747;7;2;15
47749;1;0;13
47751;0;58;1
47753;1;2;14
47754;7;4;45
47755;60;16;26
47760;1;0;1
47761;6;25;3
47766;12;3;15
47768;0;57;1
47770;0;2;6
47775;0;1;7
47784;1;0;4
47786;0;25;14
47790;0;1;10
47793;5;0;3
47796;2;0;45
47797;9;0;32
47798;0;2;71
47801;2;4;48
47802;0;1;553
47804;2;0;1
47806;0;2;41
47808;0;1;1
47810;0;2;7
47811;0;1;5
47813;2;0;13
47814;0;3;67
47815;0;2;23
47816;0;3;55
47817;5;20;61
47819;2;0;13
47821;1;0;10
47822;1;0;3
47826;0;1;2
47827;1;1;3
47828;1;1;2
47832;2;0;1
47833;2;1;69
47838;1;0;3
47840;1;3;7
47842;2;2;2
47847;4;3;109
47848;0;1;63
47853;6;24;20
47855;2;0;54
47858;0;1;1
47859;7;0;11
47860;0;1;1
47862;10;43;22
47863;2;0;5
47864;0;4;2
47866;0;1;52
47867;43;18;12
47868;0;1;27
47869;1;2;24
47870;2;0;11
47875;0;1;8
47877;1;3;52
47878;1;0;6
47880;1;0;5
47883;1;0;40
47884;0;1;7
47887;0;1;46
47888;1;0;5
47889;2;4;18
47890;5;0;3
47891;10;16;101
47896;1;0;1
47901;0;9;4
47906;6;2;1
47907;3;1;8
47909;0;7;116
47910;1;0;2
47911;15;4;16
47913;30;42;146
47914;9;7;1
47915;0;2;3
47917;3;2;22
47919;0;1;55
47921;0;2;2
47924;0;24;2
47926;2;2;1
47927;1;1;91
47928;0;11;4
47929;0;1;2
47930;0;1;103
47932;1;447;162
47933;0;5;2
47934;14;29;2
47935;1;7;6
47936;2;420;20
47937;0;17;3
47938;1;0;1
47940;0;3;56
47941;0;408;18
47942;0;5;3
47943;0;1;77
47946;1;0;11
47947;1;0;7
47948;1;0;43
47950;1;1;70
47951;2;1;208
47952;0;1;1
47955;3;3;3
47956;0;1;106
47957;3;1;16
47958;12;5;54
47959;1;2;15
47966;1;0;4
47968;1;1;122
47971;1;0;11
47972;4;1;1
47974;9;1;45
47977;0;4;43
47978;1;4;5
47979;1;6;7
47980;3;0;1
47981;1;1;17
47983;3;7;7
47984;1;3;22
47985;0;27;510
47987;1;1;1
47990;2;30;34
47995;10;0;6
47996;2;2;99
47998;0;1;2
48002;2;10;198
48003;3;0;141
48004;1;0;12
48005;0;2;34
48006;1;0;6
48009;0;1;3
48011;0;1;89
48012;3;2;3
48013;1;0;3
48015;0;20;44
48016;3;0;16
48017;0;1;2
48018;3;45;15
48019;4;0;10
48022;0;1;61
48023;0;5;18
48024;1;0;30
48026;0;5;18
48029;1;1;24
48033;1;0;22
48035;0;3;1
48036;3;3;293
48037;0;1;1
48040;5;29;4
48042;0;9;44
48043;7;105;20
48044;1;2;59
48046;8;17;5
48049;0;15;5
48051;5;1;16
48052;1;13;2
48053;0;1;4
48055;0;1;178
48057;0;1;2
48059;0;1;5
48060;1;5;8
48061;0;4;4
48065;1;1;15
48069;3;15;3
48073;13;3;7
48074;1;1;7
48075;1;0;6
48076;0;1;1
48077;0;1;68
48078;1;0;656
48080;2;3;1
48082;0;3;66
48083;0;1;2
48085;10;20;63
48086;4;1;11
48087;2;3;9
48088;0;5;5
48090;9;2;12
48092;8;4;3
48093;4;0;2
48098;1;0;2
48099;3;6;2
48100;10;2;25
48101;2;8;14
48102;0;1;1
48103;2;0;24
48104;2;0;14
48105;0;1;97
48109;1;3;21
48116;2;1;18
48117;1;4;3
48119;6;3;84
48121;2;0;25
48122;1;1;40
48123;2;0;5
48124;21;8;2
48125;1;3;146
48126;4;1;38
48128;54;32;85
48129;11;1;3
48131;3;2;14
48132;4;0;11
48134;2;0;4
48136;1;0;33
48137;3;13;5
48138;4;1;1
48139;2;3;13
48140;0;1;9
48141;10;42;139
48142;3;1;4
48143;0;21;9
48146;3;0;10
48147;0;52;2
48150;19;14;42
48154;5;4;14
48155;2;12;9
48156;1;0;11
48158;5;1;22
48160;1;0;15
48161;7;1;19
48163;4;0;4
48165;0;1;1
48166;1;2;66
48167;5;0;3
48168;1;0;26
48169;0;1;18
48171;12;2;57
48172;0;1;2
48178;4;3;13
48180;1;0;16
48187;0;1;31
48192;1;0;22
48193;0;1;10
48196;0;2;2
48197;0;1;24
48200;1;1;10
48203;1;2;1
48205;2;2;30
48206;0;1;50
48207;0;2;120
48209;7;13;27
48210;14;7;12
48212;0;2;3
48213;6;9;4
48214;11;2;9
48215;2;0;64
48216;15;193;7
48218;1;0;6
48221;1;0;8
48222;0;1;12
48224;1;0;28
48225;0;4;20
48230;4;1;2
48232;23;108;373
48237;8;5;1
48238;1;0;3
48240;1;0;1
48241;6;14;76
48243;9;2;57
48244;0;25;44
48247;0;2;1
48248;1;2;16
48250;7;10;50
48254;0;1;260
48256;4;1;17
48257;0;2;1
48262;0;1;1
48264;3;2;20
48265;0;2;23
48266;10;4;14
48268;0;1;1
48271;1;0;2
48273;0;1;8
48277;20;19;32
48278;1;0;12
48283;2;7;2
48286;0;1;1094
48287;18;8;162
48290;1;0;1
48292;0;1;16
48295;2;1;2
48296;0;2;7
48302;3;133;4
48303;9;5;27
48304;0;2;1
48307;1;0;37
48310;5;29;6
48312;0;1;1
48315;18;0;14
48316;1;31;22
48317;1;0;1
48318;0;2;5
48319;0;3;22
48321;1;24;23
48326;2;15;100
48327;0;1;6
48329;1;0;6
48331;1;41;6
48335;0;1;9
48339;1;7;15
48341;24;11;32
48343;1;0;5
48344;0;12;5
48345;6;4;2
48346;0;1;13
48347;0;1;5
48352;0;3;1
48356;0;2;8
48357;0;2;7
48360;0;3;7
48362;1;10;23
48363;0;3;2
48364;161;8;1
48365;0;1;42
48366;2;4;11
48367;4;1;12
48369;0;5;25
48370;1;6;246
48371;3;23;2
48376;1;0;1
48378;4;0;1
48384;4;35;84
48385;9;1;93
48390;1;1;31
48392;7;0;3
48393;9;5;4
48395;0;1;10
48397;2;0;7
48399;1;176;293
48400;1;1;2
48403;0;1;12
48406;1;0;64
48414;23;0;45
48416;1;56;28
48417;20;5;192
48420;0;1;5
48421;0;2;64
48422;1;4;5
48424;12;15;1
48427;3;3;2
48428;0;672;6
48430;0;10;11
48433;0;1;32
48436;11;2;22
48439;1;0;48
48441;0;1;8
48446;0;119;2
48447;1;0;1
48449;1;0;30
48452;1;0;21
48453;1;0;14
48454;1;0;29
48456;5;2;1
48458;7;0;10
48459;1;0;13
48460;54;116;2
48461;0;3;94
48465;59;13;15
48467;1;0;7
48468;0;5;17
48470;0;1;21
48477;1;0;3
48478;2;1;80
48479;0;3;2
48481;2;0;3
48482;2;2;27
48484;4;1;4
48485;11;122;143
48487;1;6;9
48488;0;5;16
48491;1;0;5
48494;3;3;18
48495;1;1;35
48498;1;10;2
48500;0;3;206
48507;1;0;5
48509;0;3;6
48510;0;1;12
48511;1;0;1
48518;4;8;1
48520;0;3;3
48523;0;5;1977
48525;0;1;96
48526;1;3;6
48529;4;0;66
48530;2;0;6
48531;0;1;2
48532;1;0;2
48533;2;0;3
48534;3;0;109
48535;3;1;62
48536;1;0;1
48538;0;1;43
48540;4;10;36
48543;1;1;70
48545;0;2;3
48546;2;0;6
48550;1;0;95
48551;2;14;344
48555;0;1;6
48556;0;3;1
48557;0;12;4
48561;2;0;24
48562;5;8;230
48563;0;2;1
48564;0;1;34
48567;1;17;3
48571;1;0;45
48574;1;0;112
48575;0;1;79
48576;8;2;161
48579;2;81;80
48580;7;6;85
48581;3;0;17
48582;0;1;166
48586;1;0;3
48589;1;2;12
48590;38;66;114
48591;2;0;26
48595;0;1;26
48601;12;3;3
48604;2;1;23
48606;1;0;1
48612;6;2;6
48614;1;1;54
48615;0;10;60
48617;4;2;2
48618;7;1;73
48620;2;0;49
48622;1;0;1
48623;5;1;1
48628;3;48;13
48630;21;568;544
48631;1;62;4
48632;3;2;15
48633;1;0;3
48634;3;0;53
48635;1;0;55
48638;0;2;18
48642;1;0;5
48644;0;1;5
48647;0;1;3
48649;0;2;41
48652;1;1;7
48653;1;1;1
48654;0;1;30
48655;0;24;33
48656;0;2;1010
48657;1;17;4
48659;3;3;66
48660;16;0;12
48663;1;4;2
48664;0;11;4
48665;8;12;29
48666;1;0;5
48669;1;0;6
48672;0;3;69
48674;2;0;1
48675;0;1;35
48677;1;0;12
48678;10;0;2
48680;1;0;68
48682;1;8;10
48683;0;1;3
48684;1;7;5
48690;0;2;3
48692;0;1;3
48693;0;1;25
48695;1;3;2
48696;0;1;1
48697;1;0;5
48698;2;8;15
48699;2;0;2
48700;2;1;9
48701;1;0;31
48703;1;0;15
48704;6;10;4
48705;1;2;137
48706;2;0;26
48710;9;19;292
48712;1;0;1
48713;0;1;207
48714;3;10;33
48717;7;8;83
48718;2;2;93
48720;5;50;1
48723;0;3;18
48724;3;0;1
48726;3;1;21
48727;1;2;8
48728;0;1;13
48729;1;3;2
48734;1;3;2
48735;0;2;170
48736;3;16;16
48737;1;0;39
48738;0;1;4
48739;0;1;25
48746;0;1;65
48747;2;115;4
48751;160;10;1
48752;0;3;2
48753;7;6;9
48755;0;1;20
48757;1;3;1
48759;0;1;1
48761;0;1;7
48762;1;8;3
48764;1;0;13
48765;0;1;10
48767;1;0;35
48768;38;153;33
48771;7;1;2
48773;7;209;1
48774;1;0;17
48776;3;10;93
48777;1;9;16
48779;0;17;2
48780;2;2;46
48781;0;1;8
48784;2;0;21
48785;0;32;51
48786;7;46;164
48788;3;10;3
48789;1;1;40
48790;29;0;161
48793;2;0;33
48796;0;3;1
48798;0;2;31
48799;18;157;36
48803;0;1;138
48806;0;2;3
48807;2;0;17
48809;3;0;22
48810;2;0;10
48814;0;1;3
48815;2;0;11
48818;4;44;1
48819;7;2;1
48820;0;2;34
48822;2;34;5
48823;1;0;15
48826;1;0;5
48828;8;5;6
48830;8;0;20
48832;1;0;1
48834;0;4;15
48836;2;0;153
48837;0;21;7
48841;1;1;11
48842;9;0;1
48843;3;0;44
48844;0;2;35
48845;0;2;2
48846;1;0;8
48850;4;0;31
48853;2;12;51
48854;2;0;20
48858;0;1;2
48859;4;39;5
48860;2;0;191
48861;0;3;88
48865;14;1;69
48866;1;1;14
48868;46;17;17
48869;1;4;12
48870;6;0;21
48871;3;60;43
48872;0;3;2
48874;0;1;301
48875;1;0;4
48876;2;3;2
48878;1;1;31
48879;11;333;1
48888;0;11;4
48890;0;9;3
48894;0;25;2
48895;1;10;4
48897;0;1;24
48903;1;1;5
48904;1;35;15
48908;1;1;99
48915;0;1;4
48916;4;8;22
48917;0;1;4
48918;0;1;18
48919;1;1;2
48922;9;0;1
48925;0;8;16
48931;1;57;593
48932;2;38;2
48933;1;0;5
48939;1;0;14
48945;3;2;5
48947;1;0;63
48949;0;2;302
48952;1;0;7
48953;0;1;14
48955;0;1;100
48958;1;1;4
48960;0;2;10
48961;0;1;25
48962;6;2;46
48963;17;104;9
48964;0;2;8
48969;0;1;20
48971;0;6;10
48972;0;1;77
48973;6;4;5
48975;21;103;1
48977;4;0;26
48979;10;3;2
48983;0;1;7
48984;5;13;1
48985;1;0;120
48987;0;7;8
48989;1;1;2
48992;0;1;1
48993;28;11;173
48994;6;4;8
48995;5;4;33
48996;0;1;62
48997;1;2;42
48998;0;4;154
48999;9;4;19
49000;1;3;61
49001;0;1;17
49005;1;0;104
49007;2;6;4
49011;4;1;80
49012;0;4;3
49013;0;1;7
49016;1;0;61
49017;0;3;244
49020;6;2;32
49022;2;18;42
49027;0;1;22
49029;0;3;1174
49032;18;8;20
49033;3;20;303
49034;0;1;82
49035;6;2;34
49038;0;2;73
49039;0;3;1
49041;0;9;4
49042;0;10;4
49044;0;1;2
49048;0;2;45
49049;9;0;6
49051;1;0;31
49052;0;1;4
49054;1;35;103
49055;0;52;2
49056;2;46;4
49057;6;2;8
49059;2;0;1
49060;1;0;50
49061;1;113;67
49064;7;3;97
49066;3;2;1
49068;0;1;2
49069;0;1;2
