real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
163444.72;1193173.733;1193173.733;1193173.733;1193173.733;161302.057;1193173.733;1193173.733;1193173.733;163360.744;1193173.733
1193173.733;;;;;1193173.733;;;;1193173.733;
381768.353;381768.353;;;16120.517;;;;381768.353;381768.353;
487681.52;207326.043;7119.02;223948.92;1166836.117;36784.039;181794.715;205767.175;245265.769;198005.429;186953.697
7397.717;103087.215;1592.06;22075.247;304205.042;2806775.976;223857.007;1105821.822;1253450.839;300856.368;112642.653
218.21;611233.432;192541.8;595210.952;300672.972;244593.783;518112.287;450157.51;35473.885;;309559.103
504992.767;;1680589.683;65642.034;;32601.167;2205721.433;;;;147553.546
4940079.053;4940079.053;4940079.053;4940079.053;4940079.053;4940079.053;4940079.053;4940079.053;4940079.053;4940079.053;4940079.053
213697.2;87470.622;138092.464;234159.135;458974.043;108904.547;853274.155;326950.229;318759.334;137609.361;422815.075
85098.35;76103.594;198658.093;334529.802;812030.154;1528814.34;37121.181;34706.607;56600.764;964218.914;247317.816
5195.22;1333.141;;;175701.791;7254.134;1907.434;215904.111;99681.707;;172336.023
17603.677;286449.338;;;;;;;;;
6913818.197;6913818.197;6914017.257;6913818.197;6914017.257;6914017.257;6914017.257;6913818.197;6913818.197;6913818.197;6913818.197
321162.75;321162.75;321162.75;321162.75;321162.75;321162.75;321162.75;321162.75;321162.75;321162.75;321162.75
75182.26;493777.336;332578.628;562085.457;94208.63;433650.59;287951.101;35335.987;415531.637;29640.279;54317.514
74577.893;;;201124.177;;447196.157;;140705.2;14656.207;88187.168;25065.287
540401.91;;;993034.58;;;;1597401.104;80883.767;585057.562;330658.917
;;;;;;;;884451.963;;490533.054
1808067.26;1808067.26;1808067.26;1808067.26;1808067.26;1808067.26;1808067.26;1808067.26;1808067.26;1808067.26;1808067.26
